,ll_perc_E,ll_perc_G,investment_solar,investment_wind,investment_storage_gas,investment_storage_liquid,investment_cost,operational_cost,operational_cost_1,operational_cost_2,operational_cost_3,operational_cost_4,operational_cost_5,operational_cost_6,operational_cost_7,operational_cost_8,operational_cost_9,ll_dual_E_1,ll_dual_E_2,ll_dual_E_3,ll_dual_E_4,ll_dual_E_5,ll_dual_E_6,ll_dual_E_7,ll_dual_E_8,ll_dual_E_9,ll_dual_G_1,ll_dual_G_2,ll_dual_G_3,ll_dual_G_4,ll_dual_G_5,ll_dual_G_6,ll_dual_G_7,ll_dual_G_8,ll_dual_G_9
10,0.0,0.5,0.0,210000000.0,40000.0,13600000.0,223640000.0,4500235.354923284,62189.07464686318,2985.2439226188294,1434904.1330716126,62189.07464686318,2985.2439226188294,1434904.1330716126,62189.07464686318,2985.2439226188294,1434904.1330716126,-95.53604298959053,-5.7680587219195445,-1381.3565591373754,-49.360288877955085,-0.37213282076900284,-267.35933402658804,-49.360288877955085,-1.1163984623070085,-89.11977800886254,0.0,0.0,-1.58077375880021,0.0,0.0,-0.30595621138068574,0.0,0.0,-0.10198540379356193
11,0.0,0.55,800000.0,207000000.0,0.0,15200000.0,223000000.0,5792060.205093759,72971.502377616,3220.061405838238,1849482.4730643143,71612.71420815974,3170.0887854561392,1775780.417604884,74369.20437571792,3280.972270710285,1938172.7710010621,-99.1567272313948,-5.7680587219195445,-3341.3978126542015,-51.230975736220614,-0.37213282076900284,-580.8245535032675,-51.230975736220614,-1.3499815184165906,-247.99322585043132,0.0,0.0,-3.1218282863126565,0.0,0.0,-0.5518319580191674,0.0,0.0,-0.23043330911276685
12,0.0,0.6000000000000001,400000.0,207000000.0,100000.0,15200000.0,222700000.0,5712847.506589046,76469.58120912447,3364.405392480481,1820189.0718875641,75765.89577144267,3337.1966844860626,1781894.896787931,77215.63686194779,3395.2280960487706,1871215.5938980205,-102.8325487966783,-6.974904511819052,-3404.138629415416,-53.13015021161709,-0.44999383947219695,-626.1848290755984,-53.13015021161709,-1.3499815184165906,-690.3915821356911,0.0,0.0,-2.6025964442434018,0.0,0.0,-0.48817241888640317,0.0,0.0,-0.17851815954962688
13,0.0,0.65,400000.0,207000000.0,100000.0,15200000.0,222700000.0,5212977.384941025,76469.58120912447,3364.405392480481,1653704.4771564626,75765.89577144267,3337.1966844860626,1625818.6528388618,77215.63686194779,3395.2280960487706,1693906.3109301701,-102.8325487966783,-6.974904511819052,-2548.406277769738,-53.13015021161709,-0.44999383947219695,-457.8254515065522,-53.13015021161709,-1.3499815184165906,-690.3915821356911,0.0,0.0,-1.58077375880021,0.0,0.0,-0.2809663651868259,0.0,0.0,-0.10971268739580407
14,0.0,0.7000000000000001,400000.0,207000000.0,100000.0,15200000.0,222700000.0,4951493.527780097,76469.58120912447,3364.405392480481,1566716.055523555,75765.89577144267,3337.1966844860626,1547608.924216444,77215.63686194779,3395.2280960487706,1597620.6040245674,-102.8325487966783,-6.974904511819052,-1709.4443149858853,-53.13015021161709,-0.44999383947219695,-305.74388506382525,-53.13015021161709,-1.3499815184165906,-690.3915821356911,0.0,0.0,-0.5789764513268608,0.0,0.0,-0.09379400996637569,0.0,0.0,-0.048135110936885286
15,0.0,0.75,400000.0,207000000.0,100000.0,15200000.0,222700000.0,4865603.628599064,76469.58120912447,3364.405392480481,1538470.999386782,75765.89577144267,3337.1966844860626,1522473.8772308843,77215.63686194779,3395.2280960487706,1565110.807965868,-102.8325487966783,-6.974904511819052,-1413.7139225315696,-53.13015021161709,-0.44999383947219695,-252.67173665065687,-53.13015021161709,-1.3499815184165906,-690.3915821356911,0.0,0.0,-0.19920960812820024,0.0,0.0,-0.028476172654099963,0.0,0.0,-0.01457079470300968
16,0.0,0.8,400000.0,207000000.0,100000.0,15200000.0,222700000.0,4847694.089050297,76469.58120912447,3364.405392480481,1532698.8969769615,75765.89577144267,3337.1966844860626,1518016.365018232,77215.63686194779,3395.2280960487706,1557430.8830395732,-102.8325487966783,-6.974904511819052,-1264.4123399636262,-53.13015021161709,-0.44999383947219695,-240.84076115650538,-53.13015021161709,-1.3499815184165906,-690.3915821356911,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,0.0,0.8500000000000001,400000.0,207000000.0,100000.0,15200000.0,222700000.0,4847694.089050297,76469.58120912447,3364.405392480481,1532698.8969769615,75765.89577144267,3337.1966844860626,1518016.365018232,77215.63686194779,3395.2280960487706,1557430.8830395732,-102.8325487966783,-6.974904511819052,-1264.4123399636262,-53.13015021161709,-0.44999383947219695,-240.84076115650538,-53.13015021161709,-1.3499815184165906,-690.3915821356911,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18,0.0,0.9,400000.0,207000000.0,100000.0,15200000.0,222700000.0,4847694.089050297,76469.58120912447,3364.405392480481,1532698.8969769615,75765.89577144267,3337.1966844860626,1518016.365018232,77215.63686194779,3395.2280960487706,1557430.8830395732,-102.8325487966783,-6.974904511819052,-1264.4123399636262,-53.13015021161709,-0.44999383947219695,-240.84076115650538,-53.13015021161709,-1.3499815184165906,-690.3915821356911,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19,0.0,0.9500000000000001,400000.0,207000000.0,100000.0,15200000.0,222700000.0,4847694.089050297,76469.58120912447,3364.405392480481,1532698.8969769615,75765.89577144267,3337.1966844860626,1518016.365018232,77215.63686194779,3395.2280960487706,1557430.8830395732,-102.8325487966783,-6.974904511819052,-1264.4123399636262,-53.13015021161709,-0.44999383947219695,-240.84076115650538,-53.13015021161709,-1.3499815184165906,-690.3915821356911,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20,0.0,1.0,400000.0,207000000.0,100000.0,15200000.0,222700000.0,4847694.089050297,76469.58120912447,3364.405392480481,1532698.8969769615,75765.89577144267,3337.1966844860626,1518016.365018232,77215.63686194779,3395.2280960487706,1557430.8830395732,-102.8325487966783,-6.974904511819052,-1264.4123399636262,-53.13015021161709,-0.44999383947219695,-240.84076115650538,-53.13015021161709,-1.3499815184165906,-690.3915821356911,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21,0.05,0.0,8000000.0,207000000.0,0.0,12000000.0,227000000.0,4048507.575829612,1342.0559426727655,0.0,1330576.8269898628,378.458269530543,0.0,1147931.127087418,2459.631037887075,0.0,1565819.4765022404,-2.165820642978003,0.0,-125.76317861701807,-1.1190073322053018,0.0,-20.998124771090993,-1.1190073322053018,0.0,-12.132668649490547,-0.08121827411167512,0.0,-4.716119198138178,-0.04196277495769881,0.0,-0.7874296789159122,-0.04196277495769881,0.0,-0.45497507435589557
22,0.05,0.05,11200000.0,201000000.0,0.0,11200000.0,223400000.0,3336510.0640213415,0.0,0.0,1088270.7558089513,0.0,0.0,865605.454543426,319.6801533560463,0.0,1382314.1735156078,0.0,0.0,-105.76073442532194,0.0,0.0,-17.944811424752675,-1.1190073322053018,0.0,-10.669883342485914,0.0,0.0,-3.966027540949573,0.0,0.0,-0.6729304284282254,-0.04196277495769881,0.0,-0.4001206253432218
23,0.05,0.1,14400000.0,195000000.0,0.0,10400000.0,219800000.0,2765364.2608174663,0.0,0.0,886565.1039652742,0.0,0.0,641574.4467482277,0.0,0.0,1237224.7101039642,0.0,0.0,-92.71485902788898,0.0,0.0,-15.156195140958843,0.0,0.0,-10.438723981237516,0.0,0.0,-3.476807213545837,0.0,0.0,-0.5683573177859567,0.0,0.0,-0.3914521492964069
24,0.05,0.15000000000000002,16800000.0,189000000.0,0.0,10400000.0,216200000.0,2538455.655719881,0.0,0.0,795068.0155360553,0.0,0.0,542048.6968933608,0.0,0.0,1201338.943290465,0.0,0.0,-87.76636298922247,0.0,0.0,-13.43275584125626,0.0,0.0,-13.734302379688996,0.0,0.0,-3.291238612095842,0.0,0.0,-0.5037283440471098,0.0,0.0,-0.5150363392383374
25,0.05,0.2,17200000.0,186000000.0,0.0,9600000.0,212800000.0,2255939.526075769,0.0,0.0,705042.9516872205,0.0,0.0,456971.16191860597,0.0,0.0,1093925.4124699426,0.0,0.0,-78.30700822828743,0.0,0.0,-12.206855603041618,0.0,0.0,-11.384697830511858,0.0,0.0,-2.9365128085607792,0.0,0.0,-0.44289072883734987,0.0,0.0,-0.4178556094478652
26,0.05,0.25,17200000.0,183000000.0,80000.0,9600000.0,209880000.0,2172526.2788576656,0.0,0.0,675004.8799753382,0.0,0.0,430819.9535919118,0.0,0.0,1066701.4452904155,0.0,0.0,-85.3476453221619,0.0,0.0,-13.017931170304085,0.0,0.0,-506.4804623518062,0.0,0.0,-2.6025964442434018,0.0,0.0,-0.3582601612109644,0.0,0.0,-16.303938385734988
27,0.05,0.30000000000000004,14400000.0,183000000.0,80000.0,9600000.0,207080000.0,2285439.7771625714,0.0,0.0,723467.4395494846,0.0,0.0,500132.15370912355,0.0,0.0,1061840.1839039635,0.0,0.0,-90.22191392024838,0.0,0.0,-14.71551888051113,0.0,0.0,-91.3362765641344,0.0,0.0,-2.365078273089314,0.0,0.0,-0.3582601612109644,0.0,0.0,-2.6942870413410756
28,0.05,0.35000000000000003,15600000.0,180000000.0,0.0,8800000.0,204400000.0,2082967.6118996285,0.0,0.0,647604.9381792803,0.0,0.0,432336.4768242544,0.0,0.0,1003026.1968960939,0.0,0.0,-92.71485902788898,0.0,0.0,-14.28145276397013,0.0,0.0,-14.015648214010255,0.0,0.0,-1.9031184967552401,0.0,0.0,-0.2745969856236018,0.0,0.0,-0.3116065191728512
29,0.05,0.4,13200000.0,180000000.0,0.0,8800000.0,202000000.0,2221340.6602740595,0.0,0.0,699750.1279112239,0.0,0.0,501653.42352409515,0.0,0.0,1019937.1088387406,0.0,0.0,-95.24576776661036,0.0,0.0,-15.603582207403225,0.0,0.0,-18.033108138423863,0.0,0.0,-1.851010832923316,0.0,0.0,-0.26875186970902354,0.0,0.0,-0.37318008667295516
30,0.05,0.45,7200000.0,183000000.0,60000.0,9600000.0,199860000.0,2820609.5096860905,0.0,0.0,914163.845958269,0.0,0.0,767802.8556449986,0.0,0.0,1138642.808082823,0.0,0.0,-111.2614553700771,0.0,0.0,-18.93197772827884,0.0,0.0,-1194.655277467133,0.0,0.0,-2.0646842297146946,0.0,0.0,-0.3387188448603162,0.0,0.0,-27.1364845994526
31,0.05,0.5,2400000.0,186000000.0,0.0,9600000.0,198000000.0,3237131.8848192915,0.0,0.0,1075306.4036504393,0.0,0.0,1014083.4356889224,0.0,0.0,1147742.0454799295,0.0,0.0,-135.00504766340086,0.0,0.0,-22.631803859501414,0.0,0.0,-10.485737601333444,0.0,0.0,-2.13808889649546,0.0,0.0,-0.3718377271177303,0.0,0.0,-0.16790944801570343
32,0.05,0.55,3600000.0,183000000.0,0.0,9600000.0,196200000.0,3240842.3654911392,0.0,0.0,1073627.9459400973,0.0,0.0,980416.6984831988,0.0,0.0,1186797.721067843,0.0,0.0,-151.37056613950742,0.0,0.0,-26.130009225174284,0.0,0.0,-14.190077403724445,0.0,0.0,-1.5564552035733052,0.0,0.0,-0.2574883603766579,0.0,0.0,-0.15761661086770257
33,0.05,0.6000000000000001,2000000.0,183000000.0,0.0,10400000.0,195400000.0,3567096.596646941,333.11570627216804,0.0,1185309.9316599611,90.19420677466036,0.0,1129745.9169248855,611.5872600620492,0.0,1251005.8508889857,-2.165820642978003,0.0,-154.79470899667982,-1.1190073322053018,0.0,-27.368369081234704,-1.1190073322053018,0.0,-13.457176732882552,0.0,0.0,-1.2445939129732915,0.0,0.0,-0.20152134068116592,0.0,0.0,-0.12278183850033805
34,0.05,0.65,1200000.0,183000000.0,0.0,10400000.0,194600000.0,3686795.021438945,890.959136918824,0.0,1227023.4385194702,719.8304065670857,0.0,1193244.9323697113,1074.1471639058166,0.0,1263841.7138423717,-2.165820642978003,0.0,-154.79470899667982,-1.1190073322053018,0.0,-28.644732662940413,-1.1190073322053018,0.0,-11.14281625194307,0.0,0.0,-0.7460942195217221,0.0,0.0,-0.137739252818496,0.0,0.0,-0.05976323820698276
35,0.05,0.7000000000000001,400000.0,183000000.0,0.0,10400000.0,193800000.0,3894010.328141799,1492.363286918162,0.0,1296209.7834897824,1433.1242327828304,0.0,1283514.9425073897,1554.0069439386436,0.0,1309806.1076809873,-2.165820642978003,0.0,-176.46281637293413,-1.1190073322053018,0.0,-32.71368869115841,-1.1190073322053018,0.0,-12.132668649490547,0.0,0.0,-0.6113974125145796,0.0,0.0,-0.10587905894650794,0.0,0.0,-0.041568522188608445
36,0.05,0.75,0.0,183000000.0,0.0,10400000.0,193400000.0,3974608.276641169,1802.910096464892,0.0,1323066.5154505915,1802.910096464897,0.0,1323066.5154505917,1802.910096464897,0.0,1323066.5154505917,-2.165820642978003,0.0,-188.0563640671038,-1.1190073322053018,0.0,-36.39800594847162,-1.1190073322053018,0.0,-12.132668649490547,0.0,0.0,-0.4240220988180722,0.0,0.0,-0.08206879331962687,0.0,0.0,-0.02735626443987562
37,0.05,0.8,1600000.0,180000000.0,0.0,11200000.0,192800000.0,4030935.2993970355,2214.2611273384946,0.0,1339741.9535289023,1974.5669374901283,0.0,1294087.3262653877,2463.9521341529326,0.0,1390453.239403764,-2.165820642978003,0.0,-161.80022170918176,-1.1190073322053018,0.0,-29.297528930227152,-1.1190073322053018,0.0,-12.38962412243823,0.0,0.0,-0.365245590825764,0.0,0.0,-0.05965532000495361,0.0,0.0,-0.035293019648835994
38,0.05,0.8500000000000001,1200000.0,180000000.0,0.0,11200000.0,192400000.0,4149320.6815391034,2520.393055959034,0.0,1379498.497415145,2340.3029967252073,0.0,1344972.4714353487,2875.6577061293647,0.0,1417113.3589297961,-2.165820642978003,0.0,-165.38319180853193,-1.1190073322053018,0.0,-29.960266257421807,-2.255055385205608,0.0,-12.650492622892731,0.0,0.0,-0.14712689204618312,0.0,0.0,-0.023549030064288462,0.0,0.0,-0.011159449290727567
39,0.05,0.9,0.0,180000000.0,0.0,12000000.0,192000000.0,4633135.147410006,4397.275838472169,0.0,1539981.1066315302,4397.275838472167,0.0,1539981.1066315298,4397.275838472167,0.0,1539981.1066315302,-4.364623326204402,0.0,-217.24254731715945,-2.255055385205608,0.0,-42.04694464203076,-2.255055385205608,0.0,-14.015648214010259,0.0,0.0,-0.3944117673358011,0.0,0.0,-0.07633776141983248,0.0,0.0,-0.025445920473277487
40,0.05,0.9500000000000001,0.0,180000000.0,0.0,12000000.0,192000000.0,4607831.054081704,4397.27583847217,0.0,1531546.4088554292,4397.275838472167,0.0,1531546.4088554287,4397.275838472167,0.0,1531546.4088554292,-4.364623326204402,0.0,-172.7136519051179,-2.255055385205608,0.0,-33.42844875582918,-2.255055385205608,0.0,-11.14281625194307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41,0.05,1.0,0.0,180000000.0,0.0,12000000.0,192000000.0,4607831.054081704,4397.275838472169,0.0,1531546.4088554292,4397.275838472167,0.0,1531546.4088554287,4397.275838472167,0.0,1531546.4088554292,-4.364623326204402,0.0,-172.7136519051179,-2.255055385205608,0.0,-33.42844875582918,-2.255055385205608,0.0,-11.14281625194307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42,0.1,0.0,15600000.0,186000000.0,0.0,9600000.0,211200000.0,2265445.8364898013,0.0,0.0,721354.5054427724,0.0,0.0,479014.25187284104,0.0,0.0,1065077.0791741882,0.0,0.0,-78.30700822828746,0.0,0.0,-12.206855603041618,0.0,0.0,-8.3095071779427,0.0,0.0,-2.9365128085607792,0.0,0.0,-0.45775708511406066,0.0,0.0,-0.3116065191728513
43,0.1,0.05,19200000.0,180000000.0,0.0,8800000.0,208000000.0,1856173.1431944617,0.0,0.0,563640.1292120224,0.0,0.0,329354.42657129315,0.0,0.0,963178.587411146,0.0,0.0,-67.25931104657114,0.0,0.0,-9.196966901141332,0.0,0.0,-11.87956750863708,0.0,0.0,-2.5222241642464174,0.0,0.0,-0.3448862587927999,0.0,0.0,-0.44548378157389057
44,0.1,0.1,19200000.0,177000000.0,0.0,8800000.0,205000000.0,1759732.5255994527,0.0,0.0,535909.7782628072,0.0,0.0,302776.20755799446,0.0,0.0,921046.5397786511,0.0,0.0,-65.14819915865034,0.0,0.0,-8.499660544993183,0.0,0.0,-9.548244220980152,0.0,0.0,-2.443057468449388,0.0,0.0,-0.3187372704372444,0.0,0.0,-0.35805915828675566
45,0.1,0.15000000000000002,23200000.0,171000000.0,0.0,8000000.0,202200000.0,1392328.9615863408,0.0,0.0,398698.80165770685,0.0,0.0,192145.91383381412,0.0,0.0,801484.2460948197,0.0,0.0,-55.058246125725184,0.0,0.0,-6.845882444357017,0.0,0.0,-10.438723981237516,0.0,0.0,-2.0646842297146946,0.0,0.0,-0.2567205916633882,0.0,0.0,-0.3914521492964069
46,0.1,0.2,17200000.0,174000000.0,0.0,8000000.0,199200000.0,1566457.7245250235,0.0,0.0,485233.9644215113,0.0,0.0,274845.5407090834,0.0,0.0,806378.2193944289,0.0,0.0,-59.00297068910437,0.0,0.0,-8.158832303484953,0.0,0.0,-6.999374923697009,0.0,0.0,-2.212611400841414,0.0,0.0,-0.30595621138068574,0.0,0.0,-0.26247655963863786
47,0.1,0.25,21200000.0,168000000.0,0.0,7200000.0,196400000.0,1214982.5553387054,0.0,0.0,353494.59660251386,0.0,0.0,159668.66462294088,0.0,0.0,701819.2941132507,0.0,0.0,-49.360288877955085,0.0,0.0,-6.21857962790962,0.0,0.0,-7.543934619833813,0.0,0.0,-1.851010832923316,0.0,0.0,-0.23319673604661076,0.0,0.0,-0.28289754824376806
48,0.1,0.30000000000000004,18400000.0,168000000.0,0.0,7200000.0,193600000.0,1259024.912874876,0.0,0.0,380708.59057167167,0.0,0.0,188856.6676369157,0.0,0.0,689459.6546662889,0.0,0.0,-49.360288877955085,0.0,0.0,-6.529860874358329,0.0,0.0,-6.3106592427596215,0.0,0.0,-1.8510108329233157,0.0,0.0,-0.24486978278843732,0.0,0.0,-0.23664972160348582
49,0.1,0.35000000000000003,15600000.0,168000000.0,0.0,7200000.0,190800000.0,1335925.4535315284,0.0,0.0,415393.89517959865,0.0,0.0,234249.18478211222,0.0,0.0,686282.3735698174,0.0,0.0,-53.13015021161709,0.0,0.0,-7.492436404982024,0.0,0.0,-6.478954673980439,0.0,0.0,-1.992380632935641,0.0,0.0,-0.2809663651868259,0.0,0.0,-0.24296080027426645
50,0.1,0.4,16000000.0,165000000.0,0.0,7200000.0,188200000.0,1246092.76150981,0.0,0.0,386040.03324566013,0.0,0.0,208118.70755498737,0.0,0.0,651934.0207091626,0.0,0.0,-53.13015021161709,0.0,0.0,-7.16671652557396,0.0,0.0,-5.820768640016025,0.0,0.0,-1.7819123370961327,0.0,0.0,-0.24486978278843732,0.0,0.0,-0.1950447775925406
51,0.1,0.45,10400000.0,168000000.0,0.0,7200000.0,185600000.0,1525602.0678020576,0.0,0.0,490824.0796650078,0.0,0.0,344231.8121395833,0.0,0.0,690546.1759974665,0.0,0.0,-63.06875394904837,0.0,0.0,-9.915672723139474,0.0,0.0,-6.6498129797883765,0.0,0.0,-1.851010832923316,0.0,0.0,-0.29336686820997515,0.0,0.0,-0.18945243926198563
52,0.1,0.5,18000000.0,159000000.0,0.0,6400000.0,183400000.0,1084870.6316407141,0.0,0.0,320399.41847683914,0.0,0.0,157759.74923295042,0.0,0.0,606711.4639309244,0.0,0.0,-55.058246125725184,0.0,0.0,-6.845882444357017,0.0,0.0,-7.731010894360333,0.0,0.0,-1.120714106026298,0.0,0.0,-0.1311731640262186,0.0,0.0,-0.16790944801570343
53,0.1,0.55,8800000.0,165000000.0,0.0,7200000.0,181000000.0,1712782.3768840777,0.0,0.0,553630.0210206698,0.0,0.0,413113.8947844695,0.0,0.0,746038.4610789384,0.0,0.0,-73.78750594717907,0.0,0.0,-11.810419435662663,0.0,0.0,-11.058478450641454,0.0,0.0,-1.4516595534652648,0.0,0.0,-0.22478417017055125,0.0,0.0,-0.22826580812094488
54,0.1,0.6000000000000001,7200000.0,165000000.0,0.0,7200000.0,179400000.0,1849439.9896959616,0.0,0.0,603058.654245967,0.0,0.0,480317.989657559,0.0,0.0,766063.3457924357,0.0,0.0,-80.61850807158342,0.0,0.0,-13.43275584125626,0.0,0.0,-7.3596644894251995,0.0,0.0,-0.8891852393251165,0.0,0.0,-0.137739252818496,0.0,0.0,-0.08865934361308249
55,0.1,0.65,9200000.0,162000000.0,0.0,7200000.0,178400000.0,1737655.7543507111,0.0,0.0,558895.6106188464,0.0,0.0,412911.63129631296,0.0,0.0,765848.5124355517,0.0,0.0,-78.30700822828746,0.0,0.0,-12.206855603041618,0.0,0.0,-8.508241917821127,0.0,0.0,-0.5789764513268592,0.0,0.0,-0.08206879331962687,0.0,0.0,-0.052681193472529864
56,0.1,0.7000000000000001,11200000.0,159000000.0,0.0,7200000.0,177400000.0,1719840.5738851046,0.0,0.0,533372.5023501142,0.0,0.0,369218.0674586057,0.0,0.0,817250.0040763848,0.0,0.0,-80.61850807158342,0.0,0.0,-11.419929810794391,0.0,0.0,-33.447511389075174,0.0,0.0,-0.3944117673357993,0.0,0.0,-0.04894658285180613,0.0,0.0,-0.2561558011433907
57,0.1,0.75,10400000.0,159000000.0,0.0,7200000.0,176600000.0,1883519.8003529988,0.0,0.0,583939.547786713,0.0,0.0,416838.4288485121,0.0,0.0,882741.8237177737,0.0,0.0,-95.24576776661036,0.0,0.0,-12.206855603041618,0.0,0.0,-20.740588054711804,0.0,0.0,-0.25289067806766496,0.0,0.0,-0.023549030064288462,0.0,0.0,-0.10742370512476225
